layer_idx,neuron_idx,dpo_projection_value,dpo_activation_value
2,9019,,
2,2603,,
7,2947,,
12,3291,,
3,5457,,
8,5801,,
13,6145,,
23,6863,,
2,5986,,
7,6330,,
23,447,,
3,8840,,
8,9184,,
24,3301,,
3,2424,,
18,3486,,
23,3830,,
14,5996,,
19,6340,,
24,6684,,
24,268,,
15,8850,,
20,9194,,
15,2434,,
20,2778,,
18,6869,,
23,7213,,
18,453,,
23,797,,
14,2963,,
19,3307,,
24,3651,,
5,5129,,
10,5473,,
15,5817,,
20,6161,,
6,7983,,
6,1567,,
9,8254,,
4,1494,,
9,1838,,
14,6346,,
5,8512,,
10,8856,,
15,9200,,
5,2096,,
10,2440,,
15,2784,,
1,4606,,
6,4950,,
4,4877,,
9,5221,,
0,7387,-0.00015938282012939453,0.0148468017578125
0,971,-3.886222839355469e-05,0.0030460357666015625
5,5479,,
1,7989,,
6,8333,,
22,2450,,
1,1573,,
4,8260,,
6,1917,,
9,8604,,
4,1844,,
25,2721,,
0,4354,-0.0009570121765136719,-0.07794189453125
22,5833,,
25,6104,,
21,8614,,
0,7737,-1.8537044525146484e-05,0.0123748779296875
16,1854,,
21,2198,,
17,4708,,
22,2800,,
25,3071,,
13,802,,
11,4893,,
16,5237,,
21,5581,,
12,7747,,
17,8091,,
7,987,,
12,1331,,
17,1675,,
8,3841,,
13,4185,,
11,8276,,
16,8620,,
21,8964,,
11,1860,,
16,2204,,
2,4026,,
7,4370,,
12,4714,,
17,5058,,
3,6880,,
8,7224,,
13,7568,,
3,464,,
8,808,,
13,1152,,
11,5243,,
2,7409,,
7,7753,,
12,8097,,
2,993,,
7,1337,,
3,3847,,
8,4191,,
18,4909,,
23,5253,,
2,4376,,
19,7763,,
24,8107,,
3,7230,,
19,1347,,
24,1691,,
20,4201,,
18,8292,,
23,8636,,
18,1876,,
23,2220,,
14,4386,,
19,4730,,
24,5074,,
10,6896,,
15,7240,,
20,7584,,
10,480,,
15,824,,
20,1168,,
18,5259,,
9,3261,,
14,7769,,
19,8113,,
14,1353,,
19,1697,,
5,3519,,
10,3863,,
15,4207,,
20,4551,,
1,6029,,
6,6373,,
4,6300,,
9,6644,,
9,228,,
0,2394,-7.718801498413086e-05,-0.004390716552734375
5,6902,,
10,7246,,
5,486,,
10,830,,
1,2996,,
6,3340,,
4,3267,,
9,3611,,
0,5777,7.987022399902344e-05,0.010284423828125
22,7256,,
1,6379,,
22,840,,
25,7527,,
4,6650,,
25,1111,,
0,9160,2.3663043975830078e-05,-0.003448486328125
21,3621,,
0,2744,5.328655242919922e-05,0.0765380859375
22,4223,,
25,4494,,
16,6660,,
21,7004,,
16,244,,
21,588,,
12,2754,,
17,3098,,
22,7606,,
25,7877,,
13,5608,,
11,3283,,
16,3627,,
21,3971,,
7,5793,,
12,6137,,
17,6481,,
17,65,,
3,8303,,
8,8647,,
13,8991,,
3,1887,,
8,2231,,
13,2575,,
11,6666,,
16,7010,,
11,250,,
2,8832,,
7,9176,,
2,2416,,
7,2760,,
12,3104,,
3,5270,,
8,5614,,
13,5958,,
23,6676,,
2,5799,,
7,6143,,
23,260,,
3,8653,,
24,3114,,
3,2237,,
20,5624,,
18,3299,,
23,3643,,
14,5809,,
19,6153,,
24,6497,,
24,81,,
15,8663,,
20,9007,,
15,2247,,
20,2591,,
18,6682,,
23,7026,,
18,266,,
23,610,,
14,9192,,
14,2776,,
19,3120,,
24,3464,,
5,4942,,
10,5286,,
15,5630,,
20,5974,,
6,7796,,
6,1380,,
9,8067,,
4,1307,,
9,1651,,
14,6159,,
5,8325,,
10,8669,,
15,9013,,
5,1909,,
10,2253,,
15,2597,,
1,4419,,
6,4763,,
4,4690,,
9,5034,,
0,7200,9.03010368347168e-05,0.05316162109375
0,784,-0.0002567768096923828,-0.0256195068359375
5,5292,,
1,7802,,
6,8146,,
22,2263,,
1,1386,,
4,8073,,
9,8417,,
25,2534,,
4,1657,,
25,8950,,
0,4167,0.00044226646423339844,-0.07293701171875
22,5646,,
25,5917,,
16,8083,,
21,8427,,
0,7550,-1.9431114196777344e-05,-0.00258636474609375
16,1667,,
21,2011,,
17,4521,,
22,9029,,
22,2613,,
25,2884,,
13,615,,
11,4706,,
16,5050,,
21,5394,,
7,7216,,
12,7560,,
17,7904,,
7,800,,
12,1144,,
17,1488,,
8,3654,,
13,3998,,
11,8089,,
16,8433,,
11,1673,,
16,2017,,
2,3839,,
7,4183,,
12,4527,,
17,4871,,
3,6693,,
8,7037,,
13,7381,,
3,277,,
8,621,,
13,965,,
2,7222,,
7,7566,,
23,1683,,
2,806,,
7,1150,,
24,4537,,
3,3660,,
8,4004,,
18,4722,,
23,5066,,
19,7576,,
24,7920,,
14,816,,
19,1160,,
24,1504,,
15,3670,,
20,4014,,
18,8105,,
23,8449,,
18,1689,,
23,2033,,
14,4199,,
19,4543,,
24,4887,,
10,6709,,
15,7053,,
20,7397,,
10,293,,
15,637,,
20,981,,
18,5072,,
6,2803,,
9,3074,,
14,7582,,
19,7926,,
14,1166,,
5,3332,,
10,3676,,
15,4020,,
1,5842,,
6,6186,,
4,6113,,
9,6457,,
9,41,,
0,2207,-0.0002892017364501953,-0.023681640625
5,6715,,
10,7059,,
5,299,,
1,2809,,
6,3153,,
4,3080,,
9,3424,,
0,5590,-0.00010341405868530273,0.01146697998046875
22,7069,,
1,6192,,
22,653,,
25,7340,,
4,6463,,
25,924,,
0,8973,0.0010280609130859375,0.2008056640625
21,3434,,
0,2557,9.357929229736328e-06,0.0076751708984375
22,4036,,
25,4307,,
11,6129,,
16,6473,,
21,6817,,
16,57,,
21,401,,
12,8983,,
12,2567,,
17,2911,,
22,7419,,
13,5421,,
11,3096,,
16,3440,,
21,3784,,
2,5262,,
7,5606,,
12,5950,,
17,6294,,
3,8116,,
8,8460,,
13,8804,,
3,1700,,
8,2044,,
13,2388,,
11,6479,,
11,63,,
2,8645,,
7,8989,,
2,2229,,
7,2573,,
12,2917,,
3,5083,,
8,5427,,
13,5771,,
23,6489,,
2,5612,,
23,73,,
3,8466,,
19,2583,,
24,2927,,
3,2050,,
20,5437,,
18,3112,,
23,3456,,
14,5622,,
19,5966,,
24,6310,,
15,8476,,
20,8820,,
10,1716,,
15,2060,,
20,2404,,
18,6495,,
23,6839,,
18,79,,
14,9005,,
14,2589,,
19,2933,,
5,4755,,
10,5099,,
15,5443,,
20,5787,,
6,7609,,
1,849,,
6,1193,,
9,7880,,
4,1120,,
9,1464,,
14,5972,,
5,8138,,
10,8482,,
15,8826,,
5,1722,,
10,2066,,
1,4232,,
6,4576,,
4,4503,,
9,4847,,
0,7013,-0.0003304481506347656,0.03851318359375
0,597,-0.0005116462707519531,-0.130615234375
5,5105,,
1,7615,,
6,7959,,
22,2076,,
1,1199,,
4,7886,,
9,8230,,
25,2347,,
4,1470,,
25,8763,,
0,3980,0.00019538402557373047,0.10882568359375
22,5459,,
25,5730,,
16,7896,,
21,8240,,
0,7363,0.0001806020736694336,0.01328277587890625
16,1480,,
21,1824,,
17,4334,,
22,8842,,
22,2426,,
25,9113,,
25,2697,,
13,428,,
11,4519,,
16,4863,,
21,5207,,
7,7029,,
12,7373,,
17,7717,,
7,613,,
12,957,,
17,1301,,
8,3467,,
13,3811,,
11,7902,,
16,8246,,
11,1486,,
16,1830,,
2,3652,,
7,3996,,
12,4340,,
17,4684,,
3,6506,,
8,6850,,
13,7194,,
3,90,,
8,434,,
13,778,,
2,7035,,
7,7379,,
23,1496,,
2,619,,
7,963,,
24,4350,,
3,3473,,
8,3817,,
18,4535,,
23,4879,,
19,7389,,
24,7733,,
14,629,,
19,973,,
24,1317,,
15,3483,,
20,3827,,
18,7918,,
23,8262,,
18,1502,,
23,1846,,
14,4012,,
19,4356,,
24,4700,,
10,6522,,
15,6866,,
20,7210,,
10,106,,
15,450,,
20,794,,
18,4885,,
6,2616,,
9,2887,,
14,7395,,
19,7739,,
14,979,,
5,3145,,
10,3489,,
15,3833,,
1,5655,,
6,5999,,
4,5926,,
9,6270,,
0,8436,3.933906555175781e-06,0.012603759765625
0,2020,0.0006756782531738281,0.1207275390625
5,6528,,
10,6872,,
5,112,,
1,9038,,
1,2622,,
6,2966,,
4,2893,,
9,3237,,
0,5403,6.008148193359375e-05,-0.00910186767578125
22,6882,,
1,6005,,
22,466,,
25,7153,,
25,737,,
0,8786,-0.00020623207092285156,0.0350341796875
21,3247,,
0,2370,-0.0004870891571044922,-0.07794189453125
17,5757,,
22,3849,,
25,4120,,
11,5942,,
16,6286,,
21,6630,,
21,214,,
12,8796,,
17,9140,,
7,2036,,
12,2380,,
17,2724,,
8,4890,,
13,5234,,
11,2909,,
16,3253,,
2,5075,,
7,5419,,
12,5763,,
17,6107,,
3,7929,,
8,8273,,
13,8617,,
3,1513,,
8,1857,,
13,2201,,
11,6292,,
2,8458,,
7,8802,,
12,9146,,
2,2042,,
7,2386,,
3,4896,,
8,5240,,
23,6302,,
2,5425,,
24,9156,,
3,8279,,
19,2396,,
24,2740,,
20,5250,,
18,2925,,
23,3269,,
14,5435,,
19,5779,,
24,6123,,
15,8289,,
20,8633,,
10,1529,,
15,1873,,
20,2217,,
18,6308,,
23,6652,,
14,8818,,
19,9162,,
14,2402,,
19,2746,,
5,4568,,
10,4912,,
15,5256,,
20,5600,,
6,7422,,
1,662,,
4,7349,,
6,1006,,
9,7693,,
4,933,,
9,1277,,
14,5785,,
5,7951,,
10,8295,,
15,8639,,
5,1535,,
10,1879,,
1,4045,,
6,4389,,
4,4316,,
9,4660,,
0,6826,7.450580596923828e-06,-0.0279388427734375
0,410,-0.00801849365234375,-0.388671875
5,4918,,
22,8305,,
1,7428,,
6,7772,,
22,1889,,
1,1012,,
4,7699,,
25,2160,,
25,8576,,
4,1283,,
21,4670,,
0,3793,0.00023794174194335938,0.0240325927734375
22,5272,,
25,5543,,
16,7709,,
21,8053,,
11,949,,
16,1293,,
21,1637,,
12,3803,,
17,4147,,
22,8655,,
22,2239,,
25,8926,,
13,6657,,
13,241,,
11,4332,,
16,4676,,
21,5020,,
7,6842,,
12,7186,,
17,7530,,
2,82,,
7,426,,
12,770,,
17,1114,,
3,2936,,
8,3280,,
13,3624,,
11,7715,,
16,8059,,
11,1299,,
2,3465,,
7,3809,,
12,4153,,
3,6319,,
8,6663,,
13,7007,,
8,247,,
13,591,,
2,6848,,
7,7192,,
23,1309,,
2,432,,
24,4163,,
3,3286,,
20,257,,
18,4348,,
23,4692,,
19,7202,,
24,7546,,
14,442,,
19,786,,
24,1130,,
15,3296,,
20,3640,,
18,7731,,
23,8075,,
18,1315,,
23,1659,,
14,3825,,
19,4169,,
24,4513,,
10,6335,,
15,6679,,
20,7023,,
15,263,,
20,607,,
18,4698,,
6,2429,,
9,9116,,
9,2700,,
14,7208,,
19,7552,,
14,792,,
15,3646,,
5,2958,,
10,3302,,
1,5468,,
6,5812,,
4,5739,,
9,6083,,
0,8249,-0.0,0.003841400146484375
0,1833,3.695487976074219e-05,-0.0161285400390625
5,6341,,
10,6685,,
1,8851,,
6,9195,,
1,2435,,
4,9122,,
6,2779,,
25,3583,,
4,2706,,
9,3050,,
0,5216,0.00013124942779541016,-0.0248260498046875
22,6695,,
1,5818,,
22,279,,
25,6966,,
25,550,,
0,8599,-9.566545486450195e-05,-0.020660400390625
16,2716,,
21,3060,,
0,2183,-0.0002218484878540039,-0.0155487060546875
17,5570,,
22,3662,,
25,3933,,
11,5755,,
16,6099,,
21,6443,,
21,27,,
12,8609,,
17,8953,,
7,1849,,
12,2193,,
17,2537,,
8,4703,,
13,5047,,
11,9138,,
11,2722,,
16,3066,,
2,4888,,
7,5232,,
12,5576,,
17,5920,,
3,7742,,
8,8086,,
13,8430,,
3,1326,,
8,1670,,
13,2014,,
11,6105,,
2,8271,,
7,8615,,
12,8959,,
2,1855,,
7,2199,,
3,4709,,
8,5053,,
23,6115,,
2,5238,,
24,8969,,
3,8092,,
19,2209,,
24,2553,,
20,5063,,
18,9154,,
18,2738,,
23,3082,,
14,5248,,
19,5592,,
24,5936,,
15,8102,,
20,8446,,
10,1342,,
15,1686,,
20,2030,,
18,6121,,
23,6465,,
14,8631,,
19,8975,,
14,2215,,
19,2559,,
5,4381,,
10,4725,,
15,5069,,
20,5413,,
1,6891,,
6,7235,,
1,475,,
4,7162,,
6,819,,
9,7506,,
4,746,,
9,1090,,
14,5598,,
5,7764,,
10,8108,,
5,1348,,
10,1692,,
1,3858,,
6,4202,,
4,4129,,
9,4473,,
0,6639,0.0003921985626220703,-0.10498046875
0,223,-0.00032639503479003906,0.0362548828125
5,4731,,
22,8118,,
1,7241,,
22,1702,,
25,8389,,
1,825,,
4,7512,,
25,1973,,
4,1096,,
21,4483,,
0,3606,3.0219554901123047e-05,-0.050079345703125
22,5085,,
25,5356,,
16,7522,,
21,7866,,
11,762,,
16,1106,,
21,1450,,
12,3616,,
17,3960,,
22,8468,,
22,2052,,
25,8739,,
13,6470,,
13,54,,
11,4145,,
16,4489,,
21,4833,,
7,6655,,
12,6999,,
17,7343,,
7,239,,
12,583,,
17,927,,
3,2749,,
8,3093,,
13,3437,,
11,7528,,
16,7872,,
11,1112,,
2,3278,,
7,3622,,
12,3966,,
3,6132,,
8,6476,,
13,6820,,
8,60,,
23,7538,,
2,6661,,
7,7005,,
23,1122,,
2,245,,
24,3976,,
3,3099,,
20,70,,
18,4161,,
23,4505,,
14,6671,,
19,7015,,
24,7359,,
14,255,,
19,599,,
24,943,,
15,3109,,
20,3453,,
18,7544,,
23,7888,,
18,1128,,
23,1472,,
14,3638,,
19,3982,,
24,4326,,
5,5804,,
10,6148,,
15,6492,,
15,76,,
20,420,,
20,6836,,
6,8658,,
6,2242,,
9,8929,,
4,2169,,
9,2513,,
14,7021,,
14,605,,
5,9187,,
5,2771,,
10,3115,,
15,3459,,
1,5281,,
6,5625,,
4,5552,,
9,5896,,
0,8062,8.702278137207031e-06,0.04425048828125
0,1646,-4.774332046508789e-05,-0.058380126953125
5,6154,,
1,8664,,
6,9008,,
22,3125,,
1,2248,,
4,8935,,
6,2592,,
25,3396,,
4,2519,,
0,5029,2.5391578674316406e-05,0.004871368408203125
22,6508,,
22,92,,
25,6779,,
25,363,,
0,8412,-2.47955322265625e-05,-0.0012331008911132812
16,2529,,
21,2873,,
17,5383,,
22,3475,,
25,3746,,
13,1477,,
11,5568,,
16,5912,,
21,6256,,
12,8422,,
17,8766,,
7,1662,,
12,2006,,
17,2350,,
8,4516,,
13,4860,,
11,8951,,
11,2535,,
16,2879,,
2,4701,,
7,5045,,
12,5389,,
17,5733,,
3,7555,,
8,7899,,
13,8243,,
3,1139,,
8,1483,,
13,1827,,
11,5918,,
2,8084,,
7,8428,,
12,8772,,
2,1668,,
7,2012,,
3,4522,,
8,4866,,
18,5584,,
23,5928,,
2,5051,,
19,8438,,
24,8782,,
3,7905,,
19,2022,,
24,2366,,
20,4876,,
18,8967,,
18,2551,,
23,2895,,
14,5061,,
19,5405,,
24,5749,,
10,7571,,
15,7915,,
20,8259,,
10,1155,,
15,1499,,
20,1843,,
18,5934,,
9,3936,,
14,8444,,
19,8788,,
14,2028,,
19,2372,,
5,4194,,
10,4538,,
15,4882,,
20,5226,,
1,6704,,
6,7048,,
1,288,,
4,6975,,
6,632,,
9,7319,,
4,559,,
9,903,,
0,3069,-0.00011539459228515625,0.032196044921875
5,7577,,
10,7921,,
5,1161,,
10,1505,,
1,3671,,
6,4015,,
4,3942,,
9,4286,,
0,6452,0.00014078617095947266,-0.0191650390625
0,36,-4.5418739318847656e-05,0.0157012939453125
22,7931,,
1,7054,,
22,1515,,
25,8202,,
1,638,,
4,7325,,
25,1786,,
21,4296,,
0,3419,-2.473592758178711e-05,0.026458740234375
17,390,,
22,4898,,
25,5169,,
16,7335,,
21,7679,,
11,575,,
16,919,,
21,1263,,
12,3429,,
17,3773,,
22,8281,,
25,8552,,
13,6283,,
11,3958,,
16,4302,,
21,4646,,
7,6468,,
12,6812,,
17,7156,,
7,52,,
12,396,,
17,740,,
3,2562,,
8,2906,,
13,3250,,
11,7341,,
16,7685,,
11,925,,
2,3091,,
7,3435,,
12,3779,,
3,5945,,
8,6289,,
13,6633,,
23,7351,,
2,6474,,
7,6818,,
23,935,,
2,58,,
24,3789,,
3,2912,,
18,3974,,
23,4318,,
14,6484,,
19,6828,,
24,7172,,
14,68,,
19,412,,
24,756,,
15,2922,,
20,3266,,
18,7357,,
23,7701,,
18,941,,
23,1285,,
14,3451,,
19,3795,,
24,4139,,
5,5617,,
10,5961,,
15,6305,,
20,233,,
20,6649,,
6,8471,,
6,2055,,
9,8742,,
4,1982,,
9,2326,,
14,6834,,
14,418,,
5,9000,,
5,2584,,
10,2928,,
15,3272,,
1,5094,,
6,5438,,
4,5365,,
9,5709,,
0,7875,3.081560134887695e-05,-0.00624847412109375
0,1459,0.0010833740234375,-0.08294677734375
5,5967,,
1,8477,,
6,8821,,
22,2938,,
1,2061,,
4,8748,,
6,2405,,
9,9092,,
4,2332,,
25,3209,,
0,4842,0.0001252889633178711,-0.0440673828125
22,6321,,
25,6592,,
25,176,,
16,8758,,
21,9102,,
0,8225,0.0016336441040039062,-0.3017578125
16,2342,,
21,2686,,
17,5196,,
22,3288,,
25,3559,,
13,1290,,
11,5381,,
16,5725,,
21,6069,,
7,7891,,
12,8235,,
17,8579,,
7,1475,,
12,1819,,
17,2163,,
8,4329,,
13,4673,,
11,8764,,
16,9108,,
11,2348,,
16,2692,,
2,4514,,
7,4858,,
12,5202,,
17,5546,,
13,8056,,
3,7368,,
8,7712,,
3,952,,
8,1296,,
13,1640,,
11,5731,,
2,7897,,
7,8241,,
2,1481,,
7,1825,,
24,5212,,
3,4335,,
8,4679,,
18,5397,,
23,5741,,
2,4864,,
19,8251,,
24,8595,,
19,1835,,
24,2179,,
15,4345,,
20,4689,,
18,8780,,
23,9124,,
18,2364,,
23,2708,,
14,4874,,
19,5218,,
24,5562,,
10,7384,,
15,7728,,
20,8072,,
5,624,,
10,968,,
15,1312,,
20,1656,,
18,5747,,
6,3478,,
9,3749,,
14,8257,,
19,8601,,
14,1841,,
5,4007,,
10,4351,,
15,4695,,
1,6517,,
6,6861,,
1,101,,
4,6788,,
6,445,,
9,7132,,
4,372,,
9,716,,
0,2882,-5.042552947998047e-05,0.01114654541015625
5,7390,,
10,7734,,
5,974,,
1,3484,,
6,3828,,
4,3755,,
9,4099,,
0,6265,5.650520324707031e-05,0.00272369384765625
22,7744,,
1,6867,,
22,1328,,
25,8015,,
4,7138,,
25,1599,,
21,4109,,
0,3232,-0.00010520219802856445,-0.01702880859375
17,203,,
22,4711,,
25,4982,,
11,6804,,
16,7148,,
21,7492,,
11,388,,
16,732,,
21,1076,,
12,3242,,
17,3586,,
22,8094,,
13,6096,,
11,3771,,
16,4115,,
21,4459,,
2,5937,,
7,6281,,
12,6625,,
12,209,,
17,553,,
17,6969,,
3,8791,,
8,9135,,
3,2375,,
8,2719,,
13,3063,,
11,7154,,
11,738,,
2,2904,,
7,3248,,
12,3592,,
3,5758,,
8,6102,,
13,6446,,
23,7164,,
2,6287,,
18,404,,
23,748,,
3,9141,,
19,3258,,
24,3602,,
3,2725,,
20,6112,,
18,3787,,
23,4131,,
14,6297,,
19,6641,,
24,6985,,
19,225,,
24,569,,
15,9151,,
10,2391,,
15,2735,,
20,3079,,
18,7170,,
23,7514,,
18,754,,
14,3264,,
19,3608,,
5,5430,,
10,5774,,
15,6118,,
20,46,,
20,6462,,
6,8284,,
1,1524,,
6,1868,,
9,8555,,
4,1795,,
9,2139,,
14,6647,,
5,8813,,
10,9157,,
5,2397,,
10,2741,,
1,4907,,
6,5251,,
4,5178,,
9,5522,,
0,7688,-0.0007810592651367188,-0.12744140625
0,1272,-2.2411346435546875e-05,-0.0162200927734375
5,5780,,
1,8290,,
6,8634,,
22,2751,,
1,1874,,
4,8561,,
9,8905,,
25,3022,,
4,2145,,
0,4655,-6.67572021484375e-05,0.03216552734375
22,6134,,
25,6405,,
16,8571,,
21,8915,,
0,8038,5.233287811279297e-05,0.006114959716796875
16,2155,,
21,2499,,
17,5009,,
22,3101,,
25,3372,,
13,1103,,
11,5194,,
16,5538,,
21,5882,,
7,7704,,
12,8048,,
17,8392,,
7,1288,,
12,1632,,
17,1976,,
8,4142,,
13,4486,,
11,8577,,
16,8921,,
11,2161,,
16,2505,,
2,4327,,
7,4671,,
12,5015,,
17,5359,,
3,7181,,
8,7525,,
13,7869,,
3,765,,
8,1109,,
13,1453,,
2,7710,,
7,8054,,
23,2171,,
2,1294,,
7,1638,,
24,5025,,
3,4148,,
8,4492,,
18,5210,,
23,5554,,
19,8064,,
24,8408,,
14,1304,,
19,1648,,
24,1992,,
15,4158,,
20,4502,,
18,8593,,
23,8937,,
18,2177,,
23,2521,,
14,4687,,
19,5031,,
24,5375,,
10,7197,,
15,7541,,
20,7885,,
5,437,,
10,781,,
15,1125,,
20,1469,,
18,5560,,
6,3291,,
9,3562,,
14,8070,,
19,8414,,
14,1654,,
5,3820,,
10,4164,,
15,4508,,
1,6330,,
6,6674,,
6,258,,
4,6601,,
9,6945,,
4,185,,
9,529,,
0,2695,-1.627206802368164e-05,0.0026912689208984375
5,7203,,
10,7547,,
5,787,,
1,3297,,
6,3641,,
4,3568,,
9,3912,,
0,6078,3.522634506225586e-05,0.0049285888671875
22,7557,,
1,6680,,
22,1141,,
25,7828,,
4,6951,,
25,1412,,
21,3922,,
0,3045,-0.0001118779182434082,0.024261474609375
17,16,,
22,4524,,
25,4795,,
11,6617,,
16,6961,,
21,7305,,
11,201,,
16,545,,
21,889,,
12,3055,,
17,3399,,
22,7907,,
8,5565,,
13,5909,,
11,3584,,
16,3928,,
21,4272,,
2,5750,,
7,6094,,
12,6438,,
12,22,,
17,366,,
17,6782,,
3,8604,,
8,8948,,
3,2188,,
8,2532,,
13,2876,,
11,6967,,
11,551,,
2,9133,,
2,2717,,
7,3061,,
12,3405,,
3,5571,,
8,5915,,
23,6977,,
2,6100,,
18,217,,
23,561,,
3,8954,,
19,3071,,
24,3415,,
3,2538,,
20,5925,,
18,3600,,
23,3944,,
14,6110,,
19,6454,,
24,6798,,
19,38,,
24,382,,
15,8964,,
10,2204,,
15,2548,,
20,2892,,
18,6983,,
23,7327,,
18,567,,
14,3077,,
19,3421,,
5,5243,,
10,5587,,
15,5931,,
20,6275,,
6,8097,,
1,1337,,
4,8024,,
6,1681,,
9,8368,,
4,1608,,
9,1952,,
14,6460,,
5,8626,,
10,8970,,
5,2210,,
10,2554,,
1,4720,,
6,5064,,
4,4991,,
9,5335,,
0,7501,7.647275924682617e-05,0.0135498046875
0,1085,-8.398294448852539e-05,0.042510986328125
5,5593,,
22,8980,,
1,8103,,
6,8447,,
22,2564,,
1,1687,,
4,8374,,
25,2835,,
4,1958,,
21,5345,,
0,4468,0.0004374980926513672,-0.04345703125
22,5947,,
25,6218,,
16,8384,,
21,8728,,
11,1624,,
16,1968,,
21,2312,,
12,4478,,
17,4822,,
22,2914,,
13,7332,,
13,916,,
11,5007,,
16,5351,,
21,5695,,
7,7517,,
12,7861,,
17,8205,,
2,757,,
7,1101,,
12,1445,,
17,1789,,
3,3611,,
8,3955,,
13,4299,,
11,8390,,
16,8734,,
11,1974,,
2,4140,,
7,4484,,
12,4828,,
3,6994,,
8,7338,,
13,7682,,
3,578,,
8,922,,
13,1266,,
2,7523,,
7,7867,,
23,1984,,
2,1107,,
24,4838,,
3,3961,,
20,932,,
18,5023,,
23,5367,,
19,7877,,
24,8221,,
14,1117,,
19,1461,,
24,1805,,
15,3971,,
20,4315,,
18,8406,,
23,8750,,
18,1990,,
23,2334,,
14,4500,,
19,4844,,
24,5188,,
10,7010,,
15,7354,,
20,7698,,
5,250,,
10,594,,
15,938,,
20,1282,,
18,5373,,
6,3104,,
9,3375,,
14,7883,,
19,8227,,
14,1467,,
5,3633,,
10,3977,,
15,4321,,
1,6143,,
6,6487,,
6,71,,
4,6414,,
9,6758,,
9,342,,
0,8924,-5.97834587097168e-05,-0.010589599609375
0,2508,0.0003459453582763672,0.09991455078125
5,7016,,
10,7360,,
5,600,,
1,3110,,
6,3454,,
25,4258,,
4,3381,,
9,3725,,
0,5891,-0.0001519918441772461,0.031646728515625
22,7370,,
1,6493,,
22,954,,
25,7641,,
25,1225,,
16,3391,,
21,3735,,
0,2858,4.1604042053222656e-05,0.01513671875
17,6245,,
22,4337,,
25,4608,,
11,6430,,
16,6774,,
21,7118,,
11,14,,
16,358,,
21,702,,
7,2524,,
12,2868,,
17,3212,,
8,5378,,
13,5722,,
11,3397,,
16,3741,,
2,5563,,
7,5907,,
12,6251,,
17,179,,
17,6595,,
3,8417,,
8,8761,,
13,9105,,
3,2001,,
8,2345,,
13,2689,,
11,6780,,
2,8946,,
2,2530,,
7,2874,,
3,5384,,
8,5728,,
23,6790,,
2,5913,,
18,30,,
23,374,,
3,8767,,
19,2884,,
24,3228,,
20,5738,,
18,3413,,
23,3757,,
14,5923,,
19,6267,,
24,6611,,
24,195,,
15,8777,,
20,9121,,
10,2017,,
15,2361,,
20,2705,,
18,6796,,
23,7140,,
18,380,,
14,2890,,
19,3234,,
5,5056,,
10,5400,,
15,5744,,
20,6088,,
6,7910,,
1,1150,,
4,7837,,
6,1494,,
9,8181,,
4,1421,,
9,1765,,
14,6273,,
5,8439,,
10,8783,,
15,9127,,
5,2023,,
10,2367,,
1,4533,,
6,4877,,
4,4804,,
9,5148,,
0,7314,0.0002968311309814453,-0.033843994140625
0,898,0.00014448165893554688,-0.062469482421875
5,5406,,
22,8793,,
1,7916,,
6,8260,,
22,2377,,
1,1500,,
4,8187,,
25,2648,,
25,9064,,
4,1771,,
21,5158,,
0,4281,5.7220458984375e-06,0.0028553009033203125
22,5760,,
25,6031,,
16,8197,,
21,8541,,
11,1437,,
16,1781,,
21,2125,,
12,4291,,
17,4635,,
22,9143,,
22,2727,,
13,7145,,
13,729,,
11,4820,,
16,5164,,
21,5508,,
7,7330,,
12,7674,,
17,8018,,
2,570,,
7,914,,
12,1258,,
17,1602,,
3,3424,,
8,3768,,
13,4112,,
11,8203,,
16,8547,,
11,1787,,
2,3953,,
7,4297,,
12,4641,,
3,6807,,
8,7151,,
13,7495,,
3,391,,
8,735,,
13,1079,,
2,7336,,
7,7680,,
23,1797,,
2,920,,
24,4651,,
3,3774,,
20,745,,
18,4836,,
23,5180,,
19,7690,,
24,8034,,
14,930,,
19,1274,,
24,1618,,
15,3784,,
20,4128,,
18,8219,,
23,8563,,
18,1803,,
23,2147,,
14,4313,,
19,4657,,
24,5001,,
5,6479,,
10,6823,,
15,7167,,
5,63,,
10,407,,
15,751,,
20,1095,,
18,5186,,
20,7511,,
6,2917,,
9,3188,,
14,7696,,
14,1280,,
5,3446,,
10,3790,,
15,4134,,
1,5956,,
6,6300,,
4,6227,,
9,6571,,
9,155,,
0,8737,-4.285573959350586e-05,0.01910400390625
0,2321,8.386373519897461e-05,0.0067138671875
5,6829,,
5,413,,
22,3800,,
1,2923,,
6,3267,,
25,4071,,
4,3194,,
0,5704,0.0004088878631591797,-0.33984375
22,7183,,
22,767,,
25,7454,,
25,1038,,
0,9087,-0.00032401084899902344,-0.036224365234375
16,3204,,
21,3548,,
17,6058,,
22,4150,,
25,4421,,
13,2152,,
11,6243,,
16,6587,,
21,6931,,
16,171,,
21,515,,
12,9097,,
7,2337,,
12,2681,,
17,3025,,
8,5191,,
13,5535,,
11,3210,,
16,3554,,
2,5376,,
7,5720,,
12,6064,,
17,6408,,
3,8230,,
8,8574,,
13,8918,,
3,1814,,
8,2158,,
13,2502,,
11,6593,,
2,8759,,
7,9103,,
2,2343,,
7,2687,,
3,5197,,
8,5541,,
18,6259,,
23,6603,,
2,5726,,
23,187,,
19,9113,,
3,8580,,
